0.375149	13266.00	f
1.368263	1737.00	f
2.370203	70.00	f
3.374319	70.00	f
4.368243	70.00	f
5.370243	70.00	f
6.375581	70.00	f
7.379249	70.00	f
8.379202	70.00	f
9.380188	70.00	f
10.380297	70.00	f
11.381115	70.00	f
12.381081	70.00	f
13.383414	70.00	f
14.382805	70.00	f
15.387235	70.00	f
16.387313	70.00	f
17.382201	70.00	f
18.382192	70.00	f
19.392603	70.00	f
20.393283	70.00	f
21.387192	70.00	f
22.38724	70.00	f
23.387226	70.00	f
24.397215	70.00	f
25.397278	70.00	f
26.397456	70.00	f
27.397251	70.00	f
28.397227	70.00	f
29.394281	70.00	f
30.402251	70.00	f
31.398164	31.00	f
32.40424	10.00	f
33.396197	10.00	f
34.398292	10.00	f
35.408154	10.00	f
36.408108	10.00	f
37.408141	10.00	f
38.403251	10.00	f
39.403256	10.00	f
40.62375	10.00	f
41.413246	10.00	f
42.406272	10.00	f
43.416208	0.00	f
