0.659938	1695.00	
1.674664	1695.00	
2.668383	1695.00	
3.673259	1695.00	
4.682886	1695.00	
5.68899	1695.00	
6.695977	1695.00	
7.707008	1695.00	
8.710475	1695.00	
9.720648	1695.00	
10.709927	1695.00	
11.715988	1695.00	
12.719985	1695.00	
13.731194	1695.00	
14.736044	1695.00	
15.738017	1695.00	
16.737882	1695.00	
17.745925	1695.00	
18.747958	1695.00	
19.75803	1695.00	
20.762988	1695.00	
21.763683	1695.00	
22.770016	1695.00	
23.775953	1695.00	
24.780999	1695.00	
25.78794	1695.00	
26.795908	1695.00	
27.795948	1695.00	
28.805894	1695.00	
29.808439	1695.00	
30.809068	1695.00	
31.817934	1695.00	
32.818907	1695.00	
33.823966	1695.00	
34.828034	1695.00	
35.837942	1695.00	
36.838905	1695.00	
37.849027	1695.00	
38.847531	1695.00	
39.855995	1695.00	
40.857041	1695.00	
41.869117	1695.00	
42.874014	1695.00	
43.879056	1695.00	
44.882997	1695.00	
45.886981	1695.00	
46.886918	1695.00	
47.898688	1695.00	
48.912216	1695.00	
49.907927	1695.00	
50.913028	1695.00	
51.917966	1695.00	
52.919061	1695.00	
53.927943	1695.00	
54.928731	1695.00	
55.937033	1695.00	
56.93721	1695.00	
57.949906	1695.00	
58.953079	1695.00	
59.956945	1695.00	
60.958013	1695.00	
61.966864	1695.00	
62.973953	1695.00	
63.978116	1695.00	
64.983957	1695.00	
65.987047	1695.00	
66.992994	1695.00	
67.996923	1695.00	
68.997137	1695.00	
70.002917	1695.00	
71.007885	1695.00	
72.016941	1695.00	
73.022299	1695.00	
74.028079	1695.00	
75.026953	1695.00	
76.032066	1695.00	
77.040168	1695.00	
78.040988	1695.00	
79.048004	1695.00	
80.057051	1695.00	
81.058062	1695.00	
82.061354	1695.00	
83.069059	1695.00	
84.071276	1695.00	
85.081402	1695.00	
86.095844	1695.00	
87.088168	1695.00	
88.105401	1695.00	
89.098916	1695.00	
90.161336	1695.00	
91.107863	1695.00	
92.121877	1695.00	
93.115575	1695.00	
94.1303	1695.00	
95.12699	1695.00	
96.149709	1695.00	
97.138978	1695.00	
98.149604	1695.00	
99.146985	1695.00	
100.152918	1695.00	
101.166568	1695.00	
102.168042	1695.00	
103.182494	1695.00	
104.17812	1695.00	
105.182962	1695.00	
106.180948	1695.00	
107.187925	1695.00	
108.193059	1695.00	
109.202019	1695.00	
110.206046	1695.00	
111.208901	1695.00	
112.212962	1695.00	
113.216955	1695.00	
114.222999	1695.00	
115.228046	1695.00	
116.235894	1695.00	
117.237933	1695.00	
118.239469	1695.00	
119.247507	1695.00	
120.258062	1695.00	
121.256574	1695.00	
122.26193	1695.00	
123.271169	1695.00	
124.272982	1695.00	
125.278037	1695.00	
126.286871	1695.00	
127.287603	1695.00	
128.292078	1695.00	
129.296859	1695.00	
130.307974	1695.00	
131.305006	1695.00	
132.312941	1695.00	
133.319059	1695.00	
134.321921	1695.00	
135.324149	1695.00	
136.334333	1695.00	
137.34526	1695.00	
138.35091	1695.00	
139.347983	1695.00	
140.349217	1695.00	
141.363015	1695.00	
142.37277	1695.00	
143.365925	1695.00	
144.369392	1695.00	
145.374962	1695.00	
146.379502	1695.00	
147.388941	1695.00	
148.39392	1695.00	
149.397934	1695.00	
150.398815	1695.00	
151.407016	1695.00	
152.413008	1695.00	
153.414918	1695.00	
154.428149	1695.00	
155.426929	1695.00	
156.431895	1695.00	
157.443312	1695.00	
158.446051	1695.00	
159.447893	1695.00	
160.447922	1695.00	
161.457025	1695.00	
162.457998	1695.00	
163.466978	1695.00	
164.476073	1695.00	
165.479014	1695.00	
166.478231	1695.00	
167.487077	1695.00	
168.488185	1695.00	
169.498119	1695.00	
170.505917	1695.00	
171.518294	1695.00	
172.513986	1695.00	
173.519976	1695.00	
174.526963	1695.00	
175.529978	1695.00	
176.52748	1695.00	
177.533037	1695.00	
178.543152	1695.00	
179.543619	1695.00	
180.555068	1695.00	
181.556117	1695.00	
182.559026	1695.00	
183.568963	1695.00	
184.576001	1695.00	
185.574953	1695.00	
186.577945	1695.00	
187.587212	1695.00	
188.587917	1695.00	
189.593248	1695.00	
190.607298	1695.00	
191.608465	1695.00	
192.610111	1695.00	
193.618012	1695.00	
194.618156	1695.00	
195.626892	1695.00	
196.627212	1695.00	
197.635941	1695.00	
198.637342	1695.00	
199.648048	1695.00	
200.647329	1695.00	
201.658981	1695.00	
202.658999	1695.00	
203.66497	1695.00	
204.672908	1695.00	
205.677905	1695.00	
206.679031	1695.00	
207.689998	1695.00	
208.686634	1695.00	
209.693994	1695.00	
210.70857	1695.00	
211.71584	1695.00	
212.714946	1695.00	
213.718998	1695.00	
214.716981	1695.00	
215.727725	1695.00	
216.743913	1695.00	
217.744016	1695.00	
218.737077	1695.00	
219.746946	1695.00	
220.749971	1695.00	
221.755937	1695.00	
222.759982	1695.00	
223.768888	1695.00	
224.773956	1695.00	
225.778019	1695.00	
226.776353	1695.00	
227.787018	1695.00	
228.790037	1695.00	
229.797978	1695.00	
230.79689	1695.00	
231.807032	1695.00	
232.810069	1695.00	
233.817959	1695.00	
234.817944	1695.00	
235.828967	1695.00	
236.836469	1695.00	
237.836387	1695.00	
238.838991	1695.00	
239.848966	1695.00	
240.849428	1695.00	
241.860566	1695.00	
242.857004	1695.00	
243.867024	1695.00	
244.867983	1695.00	
245.887222	1695.00	
246.895679	1695.00	
247.891407	1695.00	
248.887036	1695.00	
