0.802675	1633.00	
1.803889	1633.00	
2.81573	1631.00	
3.816647	1617.00	
4.819843	1615.00	
5.825497	1613.00	
6.830495	1400.00	
7.836571	1400.00	
8.839595	1375.00	
9.846756	1375.00	
10.856557	1375.00	
11.856669	1367.00	
12.859087	1225.00	
13.864225	1225.00	
14.871703	1150.00	
15.880312	710.00	
16.886641	710.00	
17.885682	710.00	
18.888685	480.00	
19.898736	480.00	
20.906839	480.00	
21.908548	480.00	
22.919883	400.00	
23.932394	400.00	
24.921603	250.00	
25.926679	250.00	
26.928648	250.00	
27.939076	250.00	
28.94067	250.00	
29.949642	250.00	
30.953874	250.00	
31.955662	250.00	
32.963636	250.00	
33.967485	250.00	
34.981673	250.00	
35.978656	250.00	
36.981737	250.00	
37.985443	250.00	
38.987581	250.00	
39.997831	250.00	
41.011837	250.00	
42.009286	250.00	
43.013649	250.00	
44.017585	250.00	
45.039129	250.00	
46.024593	250.00	
47.033591	250.00	
48.036708	250.00	
49.040659	250.00	
50.043795	250.00	
51.049573	250.00	
52.06472	250.00	
53.066753	250.00	
54.067698	250.00	
55.072289	250.00	
56.07554	250.00	
57.077816	250.00	
58.082585	250.00	
59.088732	250.00	
60.095489	250.00	
61.104704	250.00	
62.102653	250.00	
63.117805	250.00	
64.117499	250.00	
65.127001	250.00	
66.128649	250.00	
67.136278	250.00	
68.138029	250.00	
69.144721	250.00	
70.148675	250.00	
71.151465	250.00	
72.157571	250.00	
73.157079	250.00	
74.167735	250.00	
75.167298	250.00	
76.175654	250.00	
77.195376	250.00	
78.190221	250.00	
79.206164	250.00	
80.197001	250.00	
81.208325	250.00	
82.217916	250.00	
83.206477	250.00	
84.21886	250.00	
85.219246	250.00	
86.225624	250.00	
87.230084	250.00	
88.245806	250.00	
89.252243	250.00	
90.257138	250.00	
91.260176	250.00	
92.255701	250.00	
93.256793	250.00	
94.272135	250.00	
95.269705	250.00	
96.276814	250.00	
97.278631	250.00	
98.289705	250.00	
99.291603	250.00	
100.297612	250.00	
101.297856	250.00	
102.305835	250.00	
103.307022	250.00	
