0.533298	7246.00	
0.562418	7050.00	l
0.562534	7264.00	r
0.842562	6903.00	lr
0.842697	7053.00	rr
1.532629	7138.00	
1.56264	7050.00	l
1.562755	7082.00	r
1.842482	7053.00	rr
2.042647	4564.00	lr
2.532735	6712.00	
2.742525	6856.00	r
2.74264	0530.00	l
2.842513	956.00	lr
3.252402	7010.00	rr
3.652994	956.00	
3.842534	4714.00	rr
3.902474	454.00	l
3.912489	526.00	lr
4.492511	2675.00	r
4.662951	956.00	
4.842438	490.00	lr
5.152711	526.00	l
5.252439	078.00	rr
5.662564	484.00	
5.75353	078.00	r
5.842574	325.00	rr
5.852566	225.00	lr
6.142673	424.00	l
6.662582	325.00	
6.753506	325.00	r
6.852502	325.00	rr
7.092679	225.00	lr
7.142705	325.00	l
7.66296	325.00	
7.752549	325.00	r
7.852534	85.00	lr
7.852649	325.00	rr
8.142605	85.00	l
8.663065	050.00	
8.752527	025.00	r
8.852516	85.00	lr
8.85263	025.00	rr
9.252404	85.00	l
9.662696	85.00	
9.752517	25.00	r
9.85255	85.00	lr
9.852659	25.00	rr
10.152701	.00	l
10.66562	.00	
10.755614	85.00	r
10.855408	.00	lr
10.855518	17.00	rr
11.145611	.00	l
