0.453689	6982.00	
0.493759	5242.00	l
0.493835	7126.00	r
0.773722	4425.00	rr
0.773801	7166.00	lr
1.455852	6982.00	
1.486378	5242.00	l
1.486454	6982.00	r
1.775924	4425.00	rr
1.797854	7054.00	lr
2.487848	5242.00	
2.497968	4425.00	r
2.498043	5242.00	l
2.777777	4425.00	rr
2.79791	5242.00	lr
3.491805	4714.00	l
3.491926	4425.00	r
3.491996	4425.00	
3.77238	4425.00	rr
3.865236	4714.00	lr
4.493984	4425.00	l
4.494066	4425.00	r
4.494137	4425.00	
4.773828	3300.00	rr
4.804407	4425.00	lr
5.623857	123.00	r
5.623934	2675.00	
5.633863	4425.00	l
5.933754	0981.00	rr
6.043784	3975.00	lr
6.773908	782.00	r
6.773979	123.00	
6.783994	3975.00	l
7.031907	782.00	rr
7.031987	3975.00	lr
7.493042	2400.00	l
7.493116	782.00	r
7.801882	2520.00	lr
8.031783	782.00	
8.031861	782.00	rr
8.49193	782.00	r
8.631685	782.00	l
8.801902	2464.00	lr
9.031813	782.00	
9.041791	782.00	rr
9.721816	025.00	r
9.721892	782.00	l
9.89585	782.00	lr
10.031764	025.00	
10.041758	025.00	rr
10.493809	025.00	r
10.643873	782.00	l
10.993868	782.00	lr
11.033893	025.00	
11.043852	025.00	rr
11.494754	025.00	r
11.643861	025.00	l
11.903719	782.00	lr
12.033886	025.00	
12.043885	025.00	rr
12.503847	025.00	r
12.643708	025.00	l
12.903937	025.00	lr
13.028033	025.00	
13.038762	025.00	rr
13.497786	025.00	r
13.64793	025.00	l
13.907777	025.00	lr
14.038322	025.00	
14.038399	025.00	rr
14.497812	025.00	r
14.648793	025.00	l
14.908776	025.00	lr
15.038795	025.00	
15.038872	025.00	rr
15.500837	025.00	r
15.650795	025.00	l
15.901309	025.00	lr
16.030857	025.00	
16.040833	025.00	rr
16.501757	025.00	r
16.651936	025.00	l
16.901766	025.00	lr
17.041887	025.00	
17.041965	025.00	rr
17.501807	025.00	r
17.651788	025.00	l
17.911809	025.00	lr
18.041835	025.00	
18.041912	025.00	rr
18.501827	025.00	r
18.651766	025.00	l
18.911921	025.00	lr
19.041705	025.00	
19.051767	025.00	rr
19.501811	025.00	r
19.651936	025.00	l
19.911823	025.00	lr
20.041886	025.00	
20.051948	025.00	rr
20.511677	025.00	r
20.651828	025.00	l
20.911698	025.00	lr
21.0418	025.00	
