3.3e-05	26591997.75	f
0.997411	26591997.75	f
1.998258	26591997.75	f
3.056174	99737045.65	f
4.089521	86038542.18	f
5.098328	86038542.18	f
6.097978	86038542.18	f
7.098987	86038542.18	f
8.099945	86038542.18	f
9.103859	86038542.18	f
10.151597	86038542.18	f
11.16582	86038542.18	f
12.178688	80211067.49	f
13.180766	80211067.49	f
14.18198	80211067.49	f
15.18192	80211067.49	f
16.182913	80211067.49	f
17.183561	80211067.49	f
18.183517	80211067.49	f
19.185328	80211067.49	f
20.186307	80211067.49	f
21.186142	80211067.49	f
22.1872	80211067.49	f
23.189177	80211067.49	f
24.190012	80211067.49	f
25.191315	80211067.49	f
26.192079	80211067.49	f
27.192986	80211067.49	f
28.193856	80211067.49	f
29.194278	80211067.49	f
30.194759	80211067.49	f
31.196603	80211067.49	f
32.197689	80211067.49	f
33.206537	80211067.49	f
34.220724	80211067.49	f
35.266379	80211067.49	f
36.281364	80211067.49	f
37.285536	80211067.49	f
38.286296	80211067.49	f
39.288309	80211067.49	f
40.288196	80211067.49	f
41.289166	80211067.49	f
42.290071	80211067.49	f
43.291901	80211067.49	f
44.29196	80211067.49	f
45.292849	80211067.49	f
46.293786	80211067.49	f
47.295383	80211067.49	f
48.295832	80211067.49	f
49.296686	80211067.49	f
50.297706	80211067.49	f
51.298581	80211067.49	f
52.299589	80211067.49	f
53.300583	80211067.49	f
54.345396	80211067.49	f
55.346367	80211067.49	f
56.347186	80211067.49	f
57.348117	80211067.49	f
58.349343	80211067.49	f
59.350271	80211067.49	f
60.365981	80211067.49	f
61.368751	80211067.49	f
62.369036	80211067.49	f
63.372903	80211067.49	f
64.371833	80211067.49	f
65.372918	80211067.49	f
66.373876	80211067.49	f
67.374133	80211067.49	f
68.376723	80211067.49	f
69.376961	80211067.49	f
70.378752	80211067.49	f
71.377492	80211067.49	f
72.378436	80211067.49	f
73.380817	80211067.49	f
74.381314	80211067.49	f
75.381337	80211067.49	f
76.382258	80211067.49	f
77.384072	80211067.49	f
78.385011	80211067.49	f
79.385085	80211067.49	f
80.385971	80211067.49	f
81.387962	80211067.49	f
82.38885	80211067.49	f
83.389679	80211067.49	f
84.389641	80211067.49	f
85.390734	80211067.49	f
86.39262	80211067.49	f
87.392488	80211067.49	f
88.393424	80211067.49	f
89.394484	80211067.49	f
90.396535	80211067.49	f
91.39719	80211067.49	f
92.39725	80211067.49	f
93.446431	80211067.49	f
94.447318	80211067.49	f
95.447191	80211067.49	f
96.4632	80211067.49	f
97.465991	80211067.49	f
98.466969	80211067.49	f
99.469174	80211067.49	f
100.468995	80211067.49	f
101.469811	80211067.49	f
102.473005	80211067.49	f
103.472272	80211067.49	f
104.472769	80211067.49	f
105.47365	80211067.49	f
106.474587	80211067.49	f
107.475564	80211067.49	f
108.476347	80211067.49	f
109.477357	80211067.49	f
110.47827	80211067.49	f
111.479225	80211067.49	f
112.480297	80211067.49	f
113.481234	80211067.49	f
114.482137	80211067.49	f
115.483175	80211067.49	f
116.484081	80211067.49	f
117.484991	80211067.49	f
118.485922	80211067.49	f
119.486941	80211067.49	f
120.487874	80211067.49	f
121.488085	80211067.49	f
122.489849	80211067.49	f
123.491625	80211067.49	f
124.491473	80211067.49	f
125.491517	80211067.49	f
126.494583	80211067.49	f
127.494338	80211067.49	f
128.495352	80211067.49	f
129.542468	80211067.49	f
130.544335	80211067.49	f
131.545296	80211067.49	f
132.564204	80211067.49	f
133.564103	80211067.49	f
134.56489	54367700.41	f
135.567083	54367700.41	f
136.56803	54367700.41	f
137.567943	54367698.23	f
138.568922	54367698.23	f
139.570713	54367698.23	f
140.571729	54367698.23	f
141.571684	54367698.23	f
142.57252	54367697.28	f
143.575751	54367697.28	f
144.57575	54367697.28	f
145.575343	54367697.28	f
146.57645	54367697.28	f
147.578291	54367697.28	f
148.578282	54367697.28	f
149.579116	54367697.28	f
150.5801	54367697.28	f
151.583419	54367697.28	f
152.58195	54367697.28	f
153.582891	54367697.28	f
154.583935	54367697.28	f
155.585134	54367697.28	f
